"ape_preco","ape_precom2","ape_area","ape_dorm","ape_suite","ape_banheiro","ape_vaga","cond_nome","cond_end","cond_ano","cond_n_torres","cond_elevador","salao.de.festas","espaco.gourmet","academia","salao.de.jogos","brinquedoteca","playground","churrasqueira","quadra","area.verde","piscina","espaco.zen","lavanderia","coworking","espaco.mulher","salao.de.festas.infantil","zeu","sp_nome","latitude","longitude","gi_df"
402500,9645.34,41.73,2,0,1,1,"BEM VIVER CAMBUCI","r otto alencar, 315 . cambuci",2016,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"SE",-23.5593386,-46.6233843,1
285801.61,9288.32,30.77,1,0,1,0,"BEM VIVER CAMBUCI","r otto alencar, 315 . cambuci",2016,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"SE",-23.5593386,-46.6233843,1
301674.23,9804.16,30.77,1,0,1,1,"BEM VIVER CAMBUCI","r otto alencar, 315 . cambuci",2016,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"SE",-23.5593386,-46.6233843,1
235680.41,9170.44,25.7,1,0,1,0,"BEM VIVER CENTRO NOVO","av angelica, 1996 . higienopolis",2022,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.5497347,-46.66001,1
273175.02,8502.18,32.13,2,0,1,0,"BEM VIVER CENTRO NOVO","av angelica, 1996 . higienopolis",2022,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.5497347,-46.66001,1
230301.72,9212.07,25,1,0,1,0,"BEM VIVER CONSOLACAO","r amaral gurgel, 489 . vila buarque",2020,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.5461091,-46.6476495,1
230301.72,9212.07,25,1,0,1,0,"BEM VIVER CONSOLACAO","r amaral gurgel, 489 . vila buarque",2020,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.5461091,-46.6476495,1
296102.21,8786.42,33.7,2,0,1,0,"BEM VIVER CONSOLACAO","r amaral gurgel, 489 . vila buarque",2020,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.5461091,-46.6476495,1
315842.36,8797.84,35.9,2,0,1,0,"BEM VIVER CONSOLACAO","r amaral gurgel, 489 . vila buarque",2020,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.5461091,-46.6476495,1
275046.06,8976.7,30.64,1,0,1,0,"BEM VIVER CONSOLACAO","r amaral gurgel, 489 . vila buarque",2020,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.5461091,-46.6476495,1
280987.77,11771.58,23.87,1,0,1,0,"BEM VIVER DESIGN","general jardim, 382 . vila buarque",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5444282,-46.6482449,1
288140.18,11348.57,25.39,1,0,1,0,"BEM VIVER DESIGN","general jardim, 382 . vila buarque",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5444282,-46.6482449,1
357620.8,8652.81,41.33,2,0,1,0,"BEM VIVER DESIGN","general jardim, 382 . vila buarque",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5444282,-46.6482449,1
692049.5,11771.55,58.79,2,0,1,0,"BEM VIVER DESIGN","general jardim, 382 . vila buarque",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5444282,-46.6482449,1
427424.24,11771.53,36.31,1,0,1,0,"BEM VIVER DESIGN","general jardim, 382 . vila buarque",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5444282,-46.6482449,1
537960.59,11771.56,45.7,1,0,1,0,"BEM VIVER DESIGN","general jardim, 382 . vila buarque",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5444282,-46.6482449,1
223298.78,4933.69,45.26,2,0,1,0,"BEM VIVER DOM NERY","est dom joao nery, 4200 . jardim nazareth",2015,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"GUAIANASES",-23.5283457,-46.3970467,1
242922,5953.97,40.8,2,0,1,1,"BEM VIVER DOM NERY","est dom joao nery, 4200 . jardim nazareth",2015,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"GUAIANASES",-23.5283457,-46.3970467,1
279321.56,10936.64,25.54,1,0,1,0,"BEM VIVER ESTACAO MARECHAL","lopes de oliveira, 467 . barra funda",0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,"SE",-23.5313283,-46.6550811,1
311550.98,9486.93,32.84,2,0,1,0,"BEM VIVER ESTACAO MARECHAL","lopes de oliveira, 467 . barra funda",0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,"SE",-23.5313283,-46.6550811,1
279225.46,9811.16,28.46,1,0,1,0,"BEM VIVER FREI CANECA","r frei caneca, 351 . consolacao",2019,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,"SE",-23.5527111,-46.6508824,1
329751.97,8912.21,37,2,0,1,0,"BEM VIVER FREI CANECA","r frei caneca, 351 . consolacao",2019,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,"SE",-23.5527111,-46.6508824,1
272587.31,10903.49,25,1,0,1,0,"BEM VIVER GENERAL JARDIM","r general jardim, 415 . vila buarque",2021,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,"SE",-23.5449298,-46.6486216,1
307280.25,9311.52,33,2,0,1,0,"BEM VIVER GENERAL JARDIM","r general jardim, 415 . vila buarque",2021,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,"SE",-23.5449298,-46.6486216,1
259148.42,5753.74,45.04,2,0,1,1,"BEM VIVER JACUI","r americo sugai, 377 . vila jacui",2013,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SAO MIGUEL",-23.503867,-46.4562256,1
336440.27,14018.35,24,1,0,1,0,"BEM VIVER MARQUES DE ITU","r marques de itu, 333 . republica",2022,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.543909,-46.647509,1
258338.06,10186.83,25.36,1,0,1,0,"BEM VIVER MARQUES DE ITU","r marques de itu, 333 . republica",2022,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.543909,-46.647509,1
396518.89,11662.32,34,2,0,1,0,"BEM VIVER MARQUES DE ITU","r marques de itu, 333 . republica",2022,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,"SE",-23.543909,-46.647509,1
320000,9732.36,32.88,2,0,1,0,"BEM VIVER SANTA CECILIA","fortunato, 188 . vila buarque",0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,"SE",-23.5404465,-46.6522398,1
250000,9731.41,25.69,1,0,1,0,"BEM VIVER SANTA CECILIA","fortunato, 188 . vila buarque",0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,"SE",-23.5404465,-46.6522398,1
573190.16,5970.73,96,3,1,2,2,"BEM VIVER SANTANA","r antonio campelo, 129 . agua fria",2012,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4799261,-46.6226778,1
501845.09,8094.29,62,3,1,2,2,"BEM VIVER SANTANA","r antonio campelo, 129 . agua fria",2012,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4799261,-46.6226778,1
544165.31,5668.4,96,3,1,2,1,"BEM VIVER SANTANA","r antonio campelo, 129 . agua fria",2012,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4799261,-46.6226778,1
387847.46,7604.84,51,2,0,1,1,"BEM VIVER SANTANA","r antonio campelo, 129 . agua fria",2012,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4799261,-46.6226778,1
444127.73,5503.45,80.7,2,1,2,1,"BEM VIVER SANTANA","r antonio campelo, 129 . agua fria",2012,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4799261,-46.6226778,1
435329.64,11456.04,38,2,0,1,0,"BEM VIVER VILA BUARQUE","r major sertorio, 585 . vila buarque",2019,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,"SE",-23.5456705,-46.6498093,1
286399.77,11455.99,25,1,0,1,0,"BEM VIVER VILA BUARQUE","r major sertorio, 585 . vila buarque",2019,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,"SE",-23.5456705,-46.6498093,1
378027.17,11455.36,33,1,0,1,0,"BEM VIVER VILA BUARQUE","r major sertorio, 585 . vila buarque",2019,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,"SE",-23.5456705,-46.6498093,1
209636.36,4677.3,44.82,2,0,1,1,"BEM VIVER VILA CURUCA","r benjamim capusso, 259 . vila nova curuca",2011,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"ITAIM PAULISTA",-23.5051689,-46.426183,1
235070.12,9482.46,24.79,1,0,1,0,"BEMVIVER BRIGADEIRO LUIS ANTONIO","brigadeiro luis antonio, 905 . bela vista",2022,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,"SE",-23.5578108,-46.6408705,1
272897.51,8219.8,33.2,1,0,1,0,"BEMVIVER BRIGADEIRO LUIS ANTONIO","brigadeiro luis antonio, 905 . bela vista",2022,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,"SE",-23.5578108,-46.6408705,1
218532.52,8758.82,24.95,1,0,1,0,"BEMVIVER BRIGADEIRO LUIS ANTONIO","brigadeiro luis antonio, 905 . bela vista",2022,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,"SE",-23.5578108,-46.6408705,1
283501.65,8219.82,34.49,2,0,1,0,"BEMVIVER BRIGADEIRO LUIS ANTONIO","brigadeiro luis antonio, 905 . bela vista",2022,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,"SE",-23.5578108,-46.6408705,1
3954319.01,24226.92,163.22,3,3,3,3,"BENEDITO LAPIN","r benedito lapim, 81 . itaim bibi",2013,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5875167,-46.6731387,1
2731505.96,22130,123.43,2,2,2,2,"BENEDITO LAPIN","r benedito lapim, 81 . itaim bibi",2013,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5875167,-46.6731387,1
3843307.97,24459.41,157.13,3,3,3,3,"BENEDITO LAPIN","r benedito lapim, 81 . itaim bibi",2013,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5875167,-46.6731387,1
7286341.85,19529.72,373.09,4,4,4,4,"BENEDITO LAPIN","r benedito lapim, 81 . itaim bibi",2013,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5875167,-46.6731387,1
4841561.55,25367.08,190.86,2,2,2,4,"BENEDITO LAPIN","r benedito lapim, 81 . itaim bibi",2013,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5875167,-46.6731387,1
5534058.99,22282.41,248.36,2,2,2,4,"BENEDITO LAPIN","r benedito lapim, 81 . itaim bibi",2013,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5875167,-46.6731387,1
8519093.03,23646.41,360.27,3,3,3,4,"BENEDITO LAPIN","r benedito lapim, 81 . itaim bibi",2013,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5875167,-46.6731387,1
1229110.87,16837.13,73,2,1,2,1,"BENEDITO PINHEIROS","r cristiano viana, 950 . pinheiros",2020,3,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,"PINHEIROS",-23.5550053,-46.6799278,1
1966939.89,16668.98,118,3,1,2,2,"BENEDITO PINHEIROS","r cristiano viana, 950 . pinheiros",2020,3,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,"PINHEIROS",-23.5550053,-46.6799278,1
388845.94,14955.61,26,1,0,1,0,"BENEDITO PINHEIROS","r cristiano viana, 950 . pinheiros",2020,3,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,"PINHEIROS",-23.5550053,-46.6799278,1
873663.5,7280.52,120,3,1,2,2,"BENEVENTO","r andre mendes, 186 . bosque da saude",2009,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"IPIRANGA",-23.6155965,-46.6224444,1
982235.06,8185.28,120,3,1,2,3,"BENEVENTO","r andre mendes, 186 . bosque da saude",2009,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"IPIRANGA",-23.6155965,-46.6224444,1
1086268.97,9052.25,120,3,1,2,4,"BENEVENTO","r andre mendes, 186 . bosque da saude",2009,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"IPIRANGA",-23.6155965,-46.6224444,1
1826127.15,7578.87,240.95,3,1,2,4,"BENEVENTO","r andre mendes, 186 . bosque da saude",2009,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"IPIRANGA",-23.6155965,-46.6224444,1
620898.07,8959.56,69.3,2,1,2,1,"BENIBARA","r americo samarone, 441 . vila moinho de vento",2014,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"IPIRANGA",-23.6070278,-46.6023603,1
206247.54,5892.79,35,2,0,1,0,"BENTO HENRIQUES","r bento henriques, 9 . jardim nove de julho",2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SAO MATEUS",-23.5905945,-46.4827587,1
209611,8608.25,24.35,1,0,1,0,"BESIDE SANTA CECILIA","barao de campinas, 281 . campos eliseos",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5383137,-46.6461713,1
242995,8472.63,28.68,1,0,1,0,"BESIDE SANTA CECILIA","barao de campinas, 281 . campos eliseos",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5383137,-46.6461713,1
264000,8599.35,30.7,1,0,1,0,"BESIDE SANTA CECILIA","barao de campinas, 281 . campos eliseos",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5383137,-46.6461713,1
212705,8460.82,25.14,1,0,1,0,"BESIDE SANTA CECILIA","barao de campinas, 281 . campos eliseos",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5383137,-46.6461713,1
252349,5171.09,48.8,1,0,1,0,"BESIDE SANTA CECILIA","barao de campinas, 281 . campos eliseos",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5383137,-46.6461713,1
264000,5129.2,51.47,1,0,1,0,"BESIDE SANTA CECILIA","barao de campinas, 281 . campos eliseos",0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"SE",-23.5383137,-46.6461713,1
699614.84,10957.16,63.85,2,1,2,1,"BETTER SANTANA","r aluizio de azevedo, 407 . santana",2014,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,"SANTANA-TUCURUVI",-23.4966561,-46.6367085,1
814975.89,12903.36,63.16,2,1,2,2,"BETTER SANTANA","r aluizio de azevedo, 407 . santana",2014,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,"SANTANA-TUCURUVI",-23.4966561,-46.6367085,1
1144345.33,10769.29,106.26,2,1,2,2,"BETTER SANTANA","r aluizio de azevedo, 407 . santana",2014,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,"SANTANA-TUCURUVI",-23.4966561,-46.6367085,1
8611619.77,31894.89,270,4,4,5,4,"BEYOND JARDINS","al campinas, 600 . jardim paulista",2020,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"PINHEIROS",-23.5663696,-46.6539766,1
17042166.52,35878.24,475,4,4,6,5,"BEYOND JARDINS","al campinas, 600 . jardim paulista",2020,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"PINHEIROS",-23.5663696,-46.6539766,1
8698605.83,18009.53,483,3,3,4,4,"BEYOND JARDINS","al campinas, 600 . jardim paulista",2020,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"PINHEIROS",-23.5663696,-46.6539766,1
656095.54,7904.77,83,3,1,2,2,"BIENVENU","pierre bienvenu noailles, 250 . chora menino",0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4900099,-46.6437796,1
415626.71,13854.22,30,1,0,1,1,"BILBAO","r conselheiro brotero, 888 . santa cecilia",2020,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"SE",-23.5340694,-46.6599163,1
246386.13,7039.61,35,1,0,1,1,"BILIMBI 145","r bilimbi, 145 . jardim brasilia",2019,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5556219,-46.4946749,1
344940.58,5475.24,63,2,0,1,1,"BILIMBI 145","r bilimbi, 145 . jardim brasilia",2019,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5556219,-46.4946749,1
295663.36,5797.32,51,2,0,1,1,"BILIMBI 145","r bilimbi, 145 . jardim brasilia",2019,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5556219,-46.4946749,1
320301.97,5931.51,54,2,1,2,1,"BILIMBI 145","r bilimbi, 145 . jardim brasilia",2019,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5556219,-46.4946749,1
307982.66,5499.7,56,2,0,1,1,"BILIMBI 145","r bilimbi, 145 . jardim brasilia",2019,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5556219,-46.4946749,1
1071008.08,12033.79,89,3,1,2,2,"BIO TATUAPE","r margarida de lima, 77 . tatuape",2017,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,"MOOCA",-23.5337622,-46.5749421,1
785915.06,12152.69,64.67,2,1,2,1,"BIO TATUAPE","r margarida de lima, 77 . tatuape",2017,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,"MOOCA",-23.5337622,-46.5749421,1
754421.77,12152.41,62.08,2,1,2,1,"BIO TATUAPE","r margarida de lima, 77 . tatuape",2017,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,"MOOCA",-23.5337622,-46.5749421,1
1013402.36,14772.63,68.6,2,1,2,1,"BIOGRAFIA VILA MARIANA","r goncalo da cunha, 75 . chacara inglesa",2015,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.6074075,-46.6310919,1
1492893.77,15374.81,97.1,3,2,3,2,"BIOGRAFIA VILA MARIANA","r goncalo da cunha, 75 . chacara inglesa",2015,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.6074075,-46.6310919,1
2114524.54,14221.02,148.69,3,1,2,3,"BIOGRAFIA VILA MARIANA","r goncalo da cunha, 75 . chacara inglesa",2015,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.6074075,-46.6310919,1
1105507.71,16115.27,68.6,2,1,2,2,"BIOGRAFIA VILA MARIANA","r goncalo da cunha, 75 . chacara inglesa",2015,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.6074075,-46.6310919,1
1032203.49,12431.69,83.03,2,1,2,1,"BIOGRAFIA VILA MARIANA","r goncalo da cunha, 75 . chacara inglesa",2015,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.6074075,-46.6310919,1
1511438.74,13653.46,110.7,3,1,2,2,"BIOGRAFIA VILA MARIANA","r goncalo da cunha, 75 . chacara inglesa",2015,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.6074075,-46.6310919,1
6340600,31002.35,204.52,3,3,3,3,"BIOMA ITAIM","clodomiro amazonas, 121 . vila nova conceicao",0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5852605,-46.6796701,1
6311200,30197.13,209,3,3,3,3,"BIOMA ITAIM","clodomiro amazonas, 121 . vila nova conceicao",0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5852605,-46.6796701,1
8388800,26297.18,319,3,3,3,3,"BIOMA ITAIM","clodomiro amazonas, 121 . vila nova conceicao",0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5852605,-46.6796701,1
9456314.78,30187.76,313.25,3,3,3,4,"BIOMA ITAIM","clodomiro amazonas, 121 . vila nova conceicao",0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5852605,-46.6796701,1
10240290.82,30187.76,339.22,3,3,3,4,"BIOMA ITAIM","clodomiro amazonas, 121 . vila nova conceicao",0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5852605,-46.6796701,1
752542.57,13028.79,57.76,2,1,2,1,"BIT CASEMIRO","av senador casimiro da rocha, 1229 . mirandopolis",2022,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.611865,-46.644372,1
2192223.69,13028.79,168.26,3,2,3,2,"BIT CASEMIRO","av senador casimiro da rocha, 1229 . mirandopolis",2022,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.611865,-46.644372,1
2263751.37,13028.79,173.75,3,2,2,2,"BIT CASEMIRO","av senador casimiro da rocha, 1229 . mirandopolis",2022,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.611865,-46.644372,1
979243.49,13028.79,75.16,2,1,2,1,"BIT CASEMIRO","av senador casimiro da rocha, 1229 . mirandopolis",2022,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,"VILA MARIANA",-23.611865,-46.644372,1
526713.11,16459.79,32,1,0,1,1,"BK30 ALTO DA BOA VISTA","r coronel luis barroso, 392 . santo amaro",2015,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"SANTO AMARO",-23.6476293,-46.704999,1
650330.67,18580.88,35,1,0,1,1,"BK30 ALTO DA BOA VISTA","r coronel luis barroso, 392 . santo amaro",2015,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"SANTO AMARO",-23.6476293,-46.704999,1
920676.3,16152.21,57,2,1,2,1,"BK30 ALTO DA BOA VISTA","r coronel luis barroso, 392 . santo amaro",2015,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"SANTO AMARO",-23.6476293,-46.704999,1
1159282.07,16561.17,70,2,1,2,1,"BK30 ALTO DA BOA VISTA","r coronel luis barroso, 392 . santo amaro",2015,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"SANTO AMARO",-23.6476293,-46.704999,1
481303.06,16596.66,29,1,0,1,1,"BK30 AROUCHE","r do arouche, 77 . republica",2018,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,"SE",-23.542853,-46.644402,1
499824.72,15146.2,33,1,0,1,1,"BK30 AROUCHE","r do arouche, 77 . republica",2018,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,"SE",-23.542853,-46.644402,1
650435.86,14682.52,44.3,1,0,1,1,"BK30 AROUCHE","r do arouche, 77 . republica",2018,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,"SE",-23.542853,-46.644402,1
493336.19,15996.64,30.84,1,0,1,1,"BK30 AROUCHE","r do arouche, 77 . republica",2018,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,"SE",-23.542853,-46.644402,1
741208.35,16008.82,46.3,1,0,1,1,"BK30 AROUCHE","r do arouche, 77 . republica",2018,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,"SE",-23.542853,-46.644402,1
784041.55,16286.69,48.14,1,1,2,1,"BK30 AROUCHE","r do arouche, 77 . republica",2018,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,"SE",-23.542853,-46.644402,1
741208.35,16286.71,45.51,1,1,2,1,"BK30 AROUCHE","r do arouche, 77 . republica",2018,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,"SE",-23.542853,-46.644402,1
766899.69,15007.81,51.1,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
709059.06,15414.33,46,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
637506.01,15866.25,40.18,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
491651.17,14658.65,33.54,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
601737.73,12835.7,46.88,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
1811946.62,13595.03,133.28,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
1826049.59,12977.4,140.71,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
1130338.75,16598.21,68.1,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
1555115.34,16781.22,92.67,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
1066142.05,16029.79,66.51,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
1203406.24,13489.6,89.21,1,0,1,1,"BK30 SANTANA","r alfredo pujol, 451 . santana",2017,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.5003735,-46.630225,1
